,type,iLTs,miLT,ACR,net_delay,no_click,TCiL,subject, #THIS DATA IS NOT MINE ALL CREDITS DUE TO Jahromi et al.,
333,sat,"[1391, 1237, 1243, 700, 922, 481, 463, 1025]",932.75,3,110ms,8,8,20
334,sat,[4443],4443.0,1,1100ms,8,1,20
335,map,"[18039, 16220, 15953, 16056]",16567.0,2,1800ms,10,4,21
336,map,"[1278, 163, 248, 275, 197, 89, 60, 29, 12, 10, 15]",216.0,4,1ms,8,11,21
337,map,"[7166, 6805, 10799]",8256.666666666666,3,1100ms,9,3,21
338,map,"[4701, 3700, 8302]",5567.666666666667,3,850ms,8,3,21
339,map,"[10161, 7813, 10947]",9640.333333333334,4,2000ms,8,3,21
340,map,[4175],4175.0,4,600ms,6,1,21
341,map,"[2444, 2654, 3778]",2958.6666666666665,4,400ms,4,3,21
342,map,"[8677, 1778, 12856, 1230]",6135.25,4,1500ms,10,4,21
343,map,"[1454, 1011, 939, 501, 232]",827.4,5,110ms,6,5,21
344,sat,"[13130, 13326]",13228.0,2,1100ms,9,2,21
345,sat,[],,2,2000ms,9,0,21
346,sat,"[1369, 1358, 1865, 689, 786, 454]",1086.8333333333333,4,110ms,9,6,21
347,sat,[9632],9632.0,2,850ms,11,1,21
348,sat,"[4850, 4855, 5462]",5055.666666666667,3,400ms,13,3,21
349,sat,"[7037, 7253]",7145.0,3,600ms,7,2,21
350,sat,"[591, 599, 1230, 192, 104, 64, 110]",412.85714285714283,5,1ms,6,7,21
351,sat,"[2440, 2440, 1086, 808]",1693.5,4,200ms,9,4,21
352,sat,[],,1,1500ms,15,0,21
353,map,"[4033, 3627, 2968, 813, 1624, 3377]",2740.3333333333335,3,400ms,7,6,22
354,map,"[7815, 6355, 5118]",6429.333333333333,2,850ms,13,3,22
355,map,[],,3,1800ms,14,0,22
356,map,[],,2,2000ms,13,0,22
357,map,"[316, 93, 94, 44, 13, 11, 17, 13, 27, 13, 35, 19, 44, 31, 86, 50, 77, 55, 101]",59.94736842105263,5,1ms,18,19,22
358,map,"[1122, 1007, 935, 233, 455, 476, 225, 234, 672]",595.4444444444445,4,110ms,10,9,22
359,map,[],,3,1500ms,24,0,22
360,map,[10791],10791.0,3,1100ms,21,1,22
361,map,"[4870, 3118, 1207, 2449, 138]",2356.4,4,600ms,15,5,22
362,sat,"[484, 592, 1167, 161, 115, 199, 113, 11, 181, 228, 184, 460, 385, 179, 421, 246, 619, 735, 202]",351.6842105263158,4,1ms,19,19,22
363,sat,[],,1,2000ms,28,0,22
364,sat,"[2645, 2420, 3321, 814, 808, 818, 1453, 2588]",1858.375,4,200ms,11,8,22
365,sat,[],,1,1500ms,24,0,22
366,sat,"[1558, 1369, 1359, 1850, 450, 485, 783, 567, 785, 679, 347]",930.1818181818181,4,110ms,13,11,22
367,sat,"[4856, 6456, 1637, 1625]",3643.5,4,400ms,15,4,22
368,sat,"[7277, 3658, 8187]",6374.0,3,600ms,15,3,22
369,sat,[13368],13368.0,1,1100ms,17,1,22
370,sat,[],,3,850ms,15,0,22
371,map,"[17215, 14961, 11743]",14639.666666666666,4,1800ms,8,3,23
372,map,"[2196, 1010, 925, 339, 252, 484, 455]",808.7142857142857,4,110ms,10,7,23
373,map,[8746],8746.0,5,850ms,5,1,23
